284,166	283,309	23,340	19,190
194,285	44,283	16,26	172,19
111,320	16,208	184,16	292,124
291,116	404,213	260,430	138,334
139,328	16,249	128,16	259,90
301,125	407,228	251,441	135,333
309,164	342,310	103,398	57,253
313,159	368,295	137,422	76,280
309,164	345,305	105,403	59,256
245,77	374,139	288,385	153,328
82,152	148,16	394,106	330,246
48,160	84,16	342,45	312,196
79,148	142,16	386,98	330,238
315,154	378,287	158,425	86,291
138,101	260,16	435,200	317,299
268,311	128,356	16,126	157,69
120,326	16,216	182,16	294,123
32,217	16,75	269,16	293,163
165,34	307,16	377,265	226,294
161,71	302,16	423,244	278,309
163,58	310,16	411,253	260,305
234,299	81,321	16,69	173,42
190,281	39,276	16,19	173,16
215,55	356,99	315,356	163,316
304,198	271,335	16,308	42,166
178,278	32,275	16,16	171,21
301,306	191,386	16,196	123,110
