16,75	55,47	119,149	77,163
16,22	63,19	69,137	22,128
16,47	63,34	99,144	50,149
16,70	56,46	120,146	73,161
16,92	51,57	132,142	89,167
16,104	41,64	143,122	108,156
179,89	148,125	60,44	99,16
181,89	148,122	65,41	105,16
16,69	58,44	120,147	74,162
25,127	20,82	140,72	133,119
16,122	25,75	143,97	126,140
16,106	41,65	141,128	106,163
100,180	62,150	136,59	167,97
16,98	48,60	139,136	99,167
16,118	28,72	141,100	121,143
104,16	132,56	34,121	16,74
183,79	155,118	60,48	97,16
16,120	26,76	139,102	119,147
16,100	46,61	136,134	100,164
16,108	36,66	144,117	111,155
16,121	19,75	139,80	128,127
16,124	24,77	141,95	123,142
16,110	18,65	135,73	122,117
16,104	43,63	139,133	103,165
92,16	128,49	44,136	16,95
16,107	43,66	143,132	108,166
32,134	25,89	143,70	141,116
49,152	35,107	148,73	154,120
16,17	66,16	66,133	17,123
179,95	145,127	64,39	105,16
128,152	78,151	80,32	127,43
136,16	143,63	25,76	30,28
46,147	33,103	145,70	149,118
73,170	47,130	146,68	163,113
107,181	65,156	128,55	163,89
16,113	28,68	142,101	119,143
23,16	72,19	61,138	16,123
81,175	52,137	144,65	165,109
