45,107	16,73	95,16	122,46
32,94	16,47	108,16	128,63
23,75	16,25	114,16	123,64
18,66	16,16	116,17	119,66
29,83	16,34	116,16	127,60
77,121	32,128	16,34	59,24
74,118	22,122	16,23	66,20
85,122	33,134	16,36	65,27
70,118	23,122	16,26	62,20
92,122	41,140	16,43	64,29
65,24	114,16	132,115	82,125
64,19	114,16	122,116	71,119
128,54	159,93	74,150	45,113
131,59	156,103	66,149	40,106
126,53	160,91	84,154	51,115
47,116	16,73	98,16	129,58
126,59	152,99	68,148	41,106
40,105	16,60	105,16	130,59
125,56	151,98	66,147	41,108
125,55	157,97	74,151	46,110
126,55	156,96	77,153	48,113
121,52	153,87	79,151	47,116
60,39	98,16	147,100	108,123
125,56	157,93	78,154	47,116
58,44	99,16	150,105	110,132
52,50	91,16	154,98	116,129
55,47	90,16	147,94	112,123
58,45	99,16	150,101	108,126
104,126	57,148	16,59	61,38
113,128	68,155	16,72	57,46
120,123	79,156	16,81	53,49
122,117	88,153	16,85	48,51
124,116	94,155	16,93	44,54
51,122	16,85	88,16	124,52
53,121	16,89	79,16	118,45
89,27	140,39	112,135	64,123
81,20	130,26	116,125	67,119
94,27	141,42	113,137	68,121
83,23	131,34	113,130	67,120
69,26	121,16	134,112	82,120
66,22	117,16	124,115	74,119
58,37	100,16	142,101	102,124
62,37	109,16	146,106	99,126
114,128	73,157	16,72	55,43
108,127	63,152	16,63	60,39
65,27	113,16	130,113	84,124
64,29	108,16	134,109	89,122
19,66	27,16	123,33	118,82
18,69	21,16	120,25	116,77
40,58	65,16	148,69	125,109
43,57	71,16	151,73	124,113
26,80	16,32	115,16	124,64
16,65	16,16	114,20	116,66
119,68	128,117	29,126	22,79
116,67	117,116	17,116	17,68
29,84	16,35	113,16	124,62
22,74	16,24	111,16	116,63
20,68	16,17	114,16	117,66
35,62	53,16	144,55	125,101
28,66	40,16	136,45	124,94
41,62	65,16	148,70	123,114
40,61	64,16	147,64	124,109
123,110	96,155	16,100	45,59
32,60	51,16	143,55	127,101
40,60	66,16	152,65	127,111
124,103	103,148	16,102	39,60
27,62	37,16	132,42	125,85
122,100	107,145	16,110	34,65
31,64	50,16	144,50	126,100
36,63	56,16	145,58	124,104
121,64	133,113	35,129	25,81
124,67	139,113	45,139	29,92
91,123	41,137	16,42	64,30
72,119	27,128	16,30	56,22
22,79	16,27	113,16	119,68
30,84	16,35	111,16	126,63
114,126	71,155	16,72	58,45
112,122	74,150	16,71	49,46
81,120	35,131	16,37	58,24
55,118	16,80	91,16	126,51
41,104	16,64	101,16	123,55
38,103	16,56	105,16	126,61
60,39	101,16	142,104	103,124
106,128	56,149	16,56	66,35
50,115	16,75	93,16	124,53
127,55	159,96	77,153	47,113
51,120	16,84	89,16	123,51
122,50	157,85	86,155	50,118
124,54	156,93	76,151	47,113
42,56	64,16	143,67	124,106
46,56	77,16	153,78	120,118
116,46	158,78	95,156	55,122
127,55	158,93	80,153	47,113
120,52	158,86	86,152	51,115
120,50	148,78	76,142	49,119
97,31	141,45	108,134	64,119
104,35	151,54	112,143	65,122
82,22	134,28	118,128	67,121
96,30	140,41	110,136	67,124
111,43	156,68	104,149	62,123
127,59	151,102	65,148	41,106
127,60	152,104	61,148	40,105
125,59	151,103	64,149	40,105
125,55	151,92	68,146	43,109
115,43	153,67	95,146	59,123
106,39	145,56	95,139	58,122
103,36	151,57	108,148	61,126
97,29	146,45	115,140	65,124
62,35	110,16	141,108	93,126
119,76	115,127	16,117	19,66
34,92	16,45	112,16	127,62
31,89	16,39	111,16	124,68
27,84	16,34	115,16	125,65
117,66	120,114	21,118	17,69
128,61	152,106	63,149	40,107
75,19	123,22	114,120	66,117
87,26	140,34	118,133	66,122
68,19	119,16	119,113	68,114
68,19	116,16	118,113	69,115
67,18	117,16	114,114	66,113
127,57	155,97	72,150	44,111
67,21	116,16	127,112	75,118
65,28	112,16	133,115	86,125
38,95	16,52	107,16	126,53
127,64	147,109	53,143	35,96
126,64	144,110	50,143	33,96
129,62	144,111	48,139	32,92
56,123	16,104	64,16	101,34
127,60	149,106	57,143	35,99
128,63	148,105	55,144	37,100
126,61	147,104	56,144	37,100
32,94	16,45	108,16	126,64
66,25	118,16	131,115	82,123
63,31	111,16	138,111	91,126
62,43	104,16	153,108	106,132
56,44	94,16	149,101	111,129
71,17	118,18	111,116	65,115
66,21	113,16	119,112	71,117
45,111	16,70	99,16	128,56
39,103	16,60	103,16	127,58
65,33	111,16	142,110	94,126
61,38	104,16	139,106	100,125
46,56	79,16	152,84	122,120
50,53	84,16	154,87	121,123
54,47	92,16	155,93	115,124
45,58	74,16	154,76	123,117
36,98	16,51	108,16	128,62
19,64	19,16	122,26	119,73
23,65	31,16	129,35	122,84
27,81	16,31	110,16	121,66
57,46	96,16	149,98	112,124
125,56	152,95	68,145	43,108
121,55	152,92	74,147	45,111
39,99	16,50	109,16	128,63
46,108	16,67	98,16	124,53
45,110	16,70	102,16	127,58
40,107	16,59	107,16	129,63
98,125	52,146	16,54	61,35
103,126	60,148	16,59	59,39
111,126	67,153	16,69	57,42
85,23	133,31	114,126	67,118
92,28	142,40	116,133	67,120
98,34	146,51	110,140	62,121
33,64	48,16	143,51	128,100
38,60	59,16	149,62	126,106
59,123	16,100	67,16	109,39
62,125	16,103	57,16	102,36
107,40	149,62	97,146	59,123
98,33	148,49	115,141	65,124
117,47	153,78	88,150	52,115
125,53	157,91	80,150	49,112
43,109	16,68	98,16	126,58
37,102	16,57	107,16	129,59
38,102	16,56	102,16	126,59
33,95	16,47	111,16	128,64
125,62	148,108	58,147	38,104
124,63	142,109	49,140	32,96
93,127	44,143	16,48	60,33
100,128	56,148	16,57	59,38
65,20	113,16	120,115	71,119
65,24	115,16	129,111	83,120
111,129	70,157	16,74	56,45
55,46	95,16	155,97	115,127
122,121	85,160	16,85	53,52
64,33	109,16	141,113	96,128
65,29	113,16	136,115	84,127
33,61	47,16	137,50	122,95
123,118	93,156	16,92	45,55
40,57	64,16	148,67	126,108
33,64	50,16	144,54	125,101
33,62	52,16	144,57	125,101
21,69	16,22	115,16	120,61
117,64	120,116	20,118	18,67
35,99	16,55	107,16	128,62
125,62	145,109	52,143	33,98
46,112	16,70	98,16	128,57
116,44	153,72	93,148	57,121
128,59	150,101	62,145	38,104
30,92	16,43	114,16	129,65
110,39	154,61	103,144	63,124
107,37	152,57	107,147	62,126
73,16	122,17	116,114	70,112
97,30	144,44	113,142	64,126
125,99	109,144	16,107	33,63
17,64	18,16	112,22	112,68
17,68	18,16	118,22	115,71
16,66	18,16	117,21	116,68
123,66	132,115	33,130	24,81
22,68	30,16	127,34	119,83
127,65	142,112	45,140	30,92
24,82	16,31	114,16	124,67
129,59	149,103	55,141	35,99
19,70	16,18	116,16	119,67
21,74	16,23	114,16	120,67
21,67	26,16	121,30	115,80
122,90	112,136	16,112	27,65
121,80	115,132	16,117	21,68
20,66	19,16	116,25	114,73
117,69	117,113	18,110	17,66
58,40	102,16	147,103	104,128
119,65	130,119	30,131	23,81
37,99	16,55	109,16	129,59
32,94	16,46	113,16	129,65
124,62	137,105	40,128	27,87
16,67	17,16	114,21	115,71
62,38	107,16	146,108	102,128
64,33	111,16	140,108	95,125
58,42	100,16	147,104	105,127
23,81	16,31	115,16	123,64
27,86	16,37	112,16	126,63
39,60	63,16	150,68	127,111
52,117	16,88	81,16	116,44
54,119	16,85	83,16	120,51
51,119	16,81	83,16	121,51
47,56	78,16	154,77	124,118
36,61	57,16	144,62	123,106
43,108	16,68	100,16	126,54
49,116	16,79	90,16	123,51
39,62	64,16	149,67	123,111
125,59	153,101	65,147	42,106
122,56	153,95	74,151	45,111
47,115	16,76	96,16	124,54
57,121	16,90	82,16	120,49
63,123	16,106	52,16	96,31
61,124	16,98	67,16	110,42
62,127	16,105	63,16	107,40
65,121	16,109	46,16	91,29
65,123	16,106	54,16	99,34
63,34	110,16	142,112	94,128
59,39	102,16	143,108	102,127
52,50	90,16	150,96	113,126
59,40	101,16	147,105	106,127
61,36	108,16	143,109	95,127
62,37	103,16	143,109	102,128
64,33	113,16	144,113	94,130
46,110	16,70	99,16	128,53
40,105	16,63	105,16	125,57
37,99	16,52	108,16	127,63
30,90	16,41	111,16	125,63
25,78	16,30	116,16	123,63
20,69	16,17	116,16	117,63
120,65	128,116	28,127	21,76
123,66	133,117	34,132	23,81
127,63	142,108	45,135	30,89
125,62	138,107	38,128	26,85
19,65	22,16	123,27	118,75
125,106	105,151	16,106	36,63
124,98	109,147	16,113	32,65
53,47	88,16	149,91	115,122
122,87	112,132	16,111	26,67
24,67	31,16	129,35	122,85
122,94	108,141	16,109	32,65
125,92	113,141	16,111	28,65
124,83	117,130	16,115	22,68
118,87	111,137	16,116	27,66
30,66	45,16	138,46	124,95
52,48	90,16	150,94	114,124
21,76	16,22	118,16	122,69
37,59	60,16	148,66	125,110
42,58	70,16	152,75	124,118
73,19	120,21	112,118	66,115
88,24	135,33	111,128	69,119
81,22	132,28	116,125	67,117
73,17	123,18	115,115	68,113
64,24	114,16	127,113	79,119
125,62	142,108	51,139	32,95
46,114	16,74	98,16	126,53
126,62	150,107	64,150	40,104
42,109	16,64	102,16	129,63
124,57	154,97	74,151	46,110
56,48	95,16	152,96	113,127
121,53	153,88	79,148	47,113
61,35	104,16	140,112	97,129
63,35	110,16	143,109	98,127
126,110	103,154	16,103	40,60
126,103	106,149	16,108	34,64
62,35	108,16	145,109	98,128
62,34	111,16	141,110	93,125
65,29	113,16	136,114	88,127
44,110	16,75	96,16	126,52
43,111	16,66	102,16	129,59
34,95	16,49	112,16	129,63
59,37	100,16	146,105	104,129
61,34	107,16	142,112	95,129
92,130	46,146	16,48	60,33
102,129	57,149	16,58	60,37
63,26	111,16	132,109	84,120
66,24	117,16	124,116	74,120
57,126	16,97	76,16	117,45
59,125	16,103	66,16	109,39
96,30	140,45	107,138	63,126
106,36	150,57	108,148	61,127
62,31	111,16	136,111	87,124
63,29	108,16	132,112	88,124
63,34	111,16	142,110	93,126
66,27	115,16	133,114	83,124
120,67	128,115	30,126	23,79
122,65	135,111	36,130	26,86
36,99	16,54	107,16	126,60
32,90	16,42	110,16	125,63
115,66	120,112	21,115	18,71
117,66	126,117	29,128	22,77
127,54	153,90	71,147	45,112
127,60	155,105	66,152	40,109
125,62	147,109	57,147	36,101
125,62	143,107	51,141	34,97
122,63	138,111	47,139	31,96
126,64	140,114	43,138	29,89
128,61	147,108	55,145	35,98
78,118	27,125	16,29	66,21
123,63	141,108	48,138	31,92
39,101	16,55	108,16	130,63
29,91	16,43	110,16	126,64
126,65	139,115	41,138	28,88
121,65	135,116	39,136	27,88
126,61	142,106	48,134	31,92
122,63	138,108	45,136	31,92
36,94	16,44	113,16	130,66
35,96	16,54	108,16	127,57
104,127	58,150	16,61	62,38
84,123	37,135	16,38	63,27
102,127	56,149	16,57	64,36
99,127	61,151	16,58	50,41
127,61	144,107	52,143	33,100
127,61	150,103	60,145	39,103
127,63	147,110	53,144	34,98
126,62	142,106	46,135	30,93
59,40	100,16	147,107	105,129
60,36	107,16	144,110	98,128
63,37	110,16	147,111	99,130
59,43	98,16	149,100	109,126
59,41	104,16	148,104	104,127
82,121	32,131	16,32	66,22
76,118	23,125	16,24	66,19
123,84	117,134	16,117	25,67
125,90	114,140	16,113	29,67
90,121	39,137	16,40	66,26
91,125	43,140	16,44	61,31
95,122	45,142	16,49	67,31
97,126	50,144	16,53	62,35
102,125	58,147	16,59	60,37
124,65	137,111	44,134	31,89
118,66	128,116	30,127	24,79
33,95	16,48	112,16	129,61
28,86	16,37	114,16	126,65
34,93	16,45	116,16	129,68
37,96	16,55	108,16	128,56
98,123	48,141	16,49	63,33
94,122	49,140	16,50	57,32
105,131	64,152	16,63	59,41
98,127	52,146	16,52	62,34
128,114	103,155	16,102	41,61
127,119	96,159	16,95	46,57
